"","text","user","time","favorites","retweets"
"2094","wow let the revolution begin by making underpaid workers reorganise the store i love middle class revolutionarie","Tsavkko_intl",2017-06-12 10:41:38,0,0
"2095","be blessed katie","LisaBolekaja",2017-06-12 10:39:33,10,4
"2096","this is how revolutions begin one clothes hanger at a time","emilsher",2017-06-12 10:39:20,1,0
"2097","oh good job","honneybadger",2017-06-12 10:37:59,0,0
"2098","girls for science yall","brrbach",2017-06-12 10:37:31,0,0
"2099","youre a cunt katie","wazhlon",2017-06-12 10:34:06,8,3
"2100","now evergreen on my to do list","fluffyblackdog",2017-06-12 10:33:58,0,0
"2101","yes","meifongwriter",2017-06-12 10:32:21,0,0
"2102","when you have absolutely no idea how retail works and how much extra nonsense youre creating for minimum wage work","SeriouslyAbsurd",2017-06-12 10:32:04,1,0
"2104","this is what awesome is","HalfCutPunkV2",2017-06-12 10:30:19,0,0
"2105","good for you","AlasscanIsBack",2017-06-12 10:29:14,0,0
"2107","thank you","crayonbeam",2017-06-12 10:20:24,1,0
"2108","huh thats odd i was just in target on friday and they definitely had girls nasa tops","MiMiLuvsMakeup",2017-06-12 10:20:02,1,0
"2109","good on you","jstyson",2017-06-12 10:19:46,1,0
"2110","the things w feminists congratulate themselves on","nannisia12",2017-06-12 10:18:31,3,0
"2112","hero","jimbriggs3",2017-06-12 10:16:47,1,0
"2113","excellent","miniapplejack",2017-06-12 10:14:07,0,1
"2114","she shootsshe scores","CandiSpillard",2017-06-12 10:13:52,1,0
"2115","absolutely right","Basilbear72",2017-06-12 10:13:45,0,0
"2116","lol girl power","puppymnkey",2017-06-12 10:12:24,54,8
"2117","you go wonderwoman we all can be dispel this crap lifetime of envy of cool boys stuff it is all of ours bam","leftybroad",2017-06-12 10:12:14,0,0
"2118","this is a great idea definitely going to do this the next time im in a big box store same with the girls toys","SJDJ",2017-06-12 10:11:59,4,1
"2119","not the hero we deserve but the one we need right now","DamhsaKorra",2017-06-12 10:11:04,1,0
"2120","go girl","Anti_DJTrump",2017-06-12 10:10:00,2,2
"2121","i want a nasa tank top","snoweider",2017-06-12 10:09:26,1,0
"2124","wow what a fucking hero","DawgsAreInAnI",2017-06-12 10:05:49,0,0
"2125","go girl","Rosie",2017-06-12 10:05:11,1202,178
"2127","now here is an idea worth sharing","agdmd",2017-06-12 10:04:30,0,0
"2128","this isnt how you affect change in giant national retailers this is how you make someones low wage job harder","cbenjaminrucker",2017-06-12 10:03:51,2,0
"2130","imagine going to someone elses job and making unnecessary work for them and then being proud about it on the intern","JamilTheFirst",2017-06-12 10:00:41,4,0
"2131","i long for the day when this kind of action isnt necessary or considered as wrong","BoyCalledSue",2017-06-12 10:00:15,0,0
"2132","are you fucking kidding me you just made someone work even more than what they should smh ripperoni to the retail g","blxcksaturns",2017-06-12 10:00:04,0,0
"2134","in a perfect world the gap in availability would come from the girls ones being sold out sadly we dont live i","TomJNewtonII",2017-06-12 09:58:22,1,0
"2135","yall so damn corny man you really thought im bout to change the game and move whole tank tops for the cultur","DexHinton",2017-06-12 09:57:31,4,0
"2136","who the hell keeps moving these t shirts some person making an hour","Lortrillmatic",2017-06-12 09:55:58,0,0
"2137","nsta lp fr expressen","CamillaRagfors",2017-06-12 09:55:25,1,0
"2138","lt","nsatragno",2017-06-12 09:54:50,2,0
"2139","i love this hard","GreavsieE17",2017-06-12 09:53:29,9,0
"2140","this after i walked my daughter to nursery this morning trying to persuade her not only the boys can wear the spide","samknightwrites",2017-06-12 09:52:51,5,1
"2141","please feel free to follow this example if youre out shopping today do it with magazines too","Gaina_Cee",2017-06-12 09:52:41,1,0
"2142","if your activism creates more work for lowincome workers its probably not activism","marleyvincentL",2017-06-12 09:52:09,36,2
"2143","just steal stuff you wimp","littlebluecouch",2017-06-12 09:50:54,0,0
"2144","girls belong in outer space","ryanmerkley",2017-06-12 09:49:42,9,1
"2145","yes nasa tanks should be for everyone but now an underpaid overworked employee is going to have to zone that sect","starIings",2017-06-12 09:49:36,10,0
"2146","yes","ByrneLuc",2017-06-12 09:49:28,0,0
"2147","i see what you did there only because you said so and its kinda epic retail managers beware","TenaciousTanaka",2017-06-12 09:48:39,0,0
"2148","hahaha","kluun",2017-06-12 09:48:30,8,0
"2149","love it","busyzenlife",2017-06-12 09:48:22,1,0
"2150","cc","tohu777",2017-06-12 09:47:59,0,0
"2151","performative wokeness is annoying sure but could you do it in a manner that doesnt make a poor rackjockey reor","BertoltMEHcht",2017-06-12 09:47:50,0,0
"2152","love this","HarrisonTrisha",2017-06-12 09:47:23,0,0
"2153","the hero we need","samcaseys",2017-06-12 09:46:23,2,1
"2154","like x especially since my yr old daughter is crazy about space knows all planets and facts about each one","trumanboyes",2017-06-12 09:45:56,1,2
"2155","congrats on creating more work for some minimum wage employee just for twitter feminism points you sure showed t","hyz",2017-06-12 09:45:06,11,0
"2156","continue fighting the good fight you crusader","TheMarcStone",2017-06-12 09:43:40,0,2
"2158","this comes off as a disingenuous performative stunt only impact is more work for low paid workers who have no say","JessieJessup",2017-06-12 09:42:28,6,5
"2160","as much as i hate sjw with their constant nagging i actually dont dislike this idea at all","Sir_Daniel_F",2017-06-12 09:41:03,0,0
"2161","quite right","PenguinGalaxy",2017-06-12 09:40:58,62,25
"2162","but it would have been even more rad if youd taken some sparkly pink ones into the boys section","TheBookMaven",2017-06-12 09:40:45,16,2
"2163","girlswomens tshirt selections compared to boysmens make me rage did find a shirt for my dd in","Lexiy",2017-06-12 09:40:31,1,0
"2164","lawd help who ever has to deal with the person finding those in a sale rack and then having to fight about how som","Rachel_Darling",2017-06-12 09:39:05,0,0
"2165","a reminder that not all heroes wear capes","ellencormier",2017-06-12 09:38:39,3,0
"2166","i approve of this decision","gblnsnk",2017-06-12 09:38:19,1,0
"2167","terrorisme les voies hertziennes mise contribution pour acclrer dans la surveillance des frontires","Durbaagaal",2017-06-12 09:37:40,0,0
"2168","high you excellent woman","NeallM",2017-06-12 09:37:21,4,0
"2169","love it","VIMANDVIXIN",2017-06-12 09:35:10,0,0
"2170","white feminism is thinking you made a difference rearranging merch in one retail store and creating more work for m","upthetwerx",2017-06-12 09:29:40,5620,2590
"2171","white feminism folks","__Callipygian__",2017-06-12 09:26:51,0,0
"2172","yes clapping hard for you","Brianna01",2017-06-12 09:26:34,0,0
"2173","see also star wars marvel gendered toys at mcd and co etc constant source of annoyance for and with youngests","davepdotorg",2017-06-12 09:25:54,1,0
"2174","congratulations u just made some underpaid employees day harder","MDotNelson",2017-06-12 09:24:48,0,0
"2175","thank you","cat_pants",2017-06-12 09:24:24,0,0
"2178","we should all do this in clothes shops supermarkets malls","JanFreedman",2017-06-12 09:21:54,13,2
"2179","love these small acts of rebeldom and bravery brava katie","CerridwenKeeper",2017-06-12 09:21:15,8,3
"2180","gods work","lilyhandmaiden",2017-06-12 09:21:01,1,0
"2181","be a rockstar like this","EnnoFarm",2017-06-12 09:20:44,6,1
"2182","pictured a bunch of white people pledging to make retail employees jobs hell bc sexism and you wonder why woc s","maxfeliceshaw",2017-06-12 09:20:39,200,33
"2184","ok i get what youre saying i agree but at the end of the day there is a retail employee who hates their job bc","MeandMrToes",2017-06-12 09:19:41,2,0
"2185","good c","MidwestPhoto",2017-06-12 09:18:39,5,1
"2186","when you make a retail workers life harder gtgtgt","surfbordt",2017-06-12 09:18:18,2509,499
"2187","did u jus assume that t shirts gender","OGGSTACKZ9228",2017-06-12 09:18:04,2,11
"2188","i get it but as someone who has worked as a merchandiser this just means more hoursovernights for employees just","sothisisthekey",2017-06-12 09:17:53,0,0
"2189","good for you girls like bluegrayblack and green too","Irlandia",2017-06-12 09:17:49,0,0
"2190","timetraveltweet from three decades ago from young me thank you","janerrigby",2017-06-12 09:17:41,10,0
"2191","cc","pgwphd",2017-06-12 09:13:41,0,0
"2193","inspired","alanna_cotch",2017-06-12 09:11:34,2,0
"2194","yas you did well","quota_atypique",2017-06-12 09:09:45,5,1
"2196","well done i could do with one of those for each of my children","unstuckthinking",2017-06-12 09:07:39,2,0
"2197","not all heroes wear capes","XoXoEstina",2017-06-12 09:07:02,0,0
"2198","the goods news is its happening as we speak saw this maverick","daddyraki",2017-06-12 09:04:36,0,0
"2199","activism in childrens wear love it","antonigrafica",2017-06-12 09:04:28,0,0
"2200","lt lt lt","boutdlettres",2017-06-12 09:04:24,0,0
"2201","damn right","Catriona_Rae",2017-06-12 09:04:00,0,0
"2202","you are such a rebel omg","_Salakito",2017-06-12 09:00:02,1,8
"2203","yes more min wage workers are women but as many have said you just made unnecessary work for those employees i kn","Lenore312",2017-06-12 08:57:58,57,33
"2204","i love this","DinahVP",2017-06-12 08:57:40,3,1
"2205","yes good","wolfperson1",2017-06-12 08:55:04,1,0
"2206","hero","daisy_razor",2017-06-12 08:54:59,17,5
"2207","hoorah","HelenFahey_",2017-06-12 08:47:19,0,0
"2209","used to get my daughter to do this in shops once or twice she did the opposite","peterscott1965",2017-06-12 08:45:32,1,0
"2210","ok","wokebae69",2017-06-12 08:43:08,5,0
"2211","shoutouts to the employee who now has to fix this shit yall can always write the corporate offices not make mor","karaisshort",2017-06-12 08:41:34,344,145
"2212","as a dad of a yr old grl im sick of clothing being pink ponies fairies is an offender but by no","pazman1973",2017-06-12 08:40:37,0,0
"2213","joyful politics great stuff","digi_ad",2017-06-12 08:40:32,3,0
"2214","as a female intern i am disappointed that is allowing companies to sell their merchandise in such a","vansgirl12",2017-06-12 08:35:43,1,1
"2215","no dont do this","ashleyeleigh",2017-06-12 08:32:44,0,0
"2216","yes","OpheliaBottom",2017-06-12 08:30:57,7,2
"2217","not all heroes wear capes","Timoteegras",2017-06-12 08:30:55,1,0
"2219","hell yeah","Vwampage",2017-06-12 08:23:07,2,0
"2220","this is perfect note that this method works in toy stores and book stores as well","Kim_Moynahan",2017-06-12 08:21:51,4,0
"2221","the hero we all need","K1W1KC",2017-06-12 08:21:48,5,0
"2222","o","Quatschmama",2017-06-12 08:15:54,2,0
"2224","when all the cool superhero onesies are in the male clothing section at warehouse","timtoez09",2017-06-12 08:10:05,5,0
"2225","i love this guerrilla shopping idea","reid24hrs",2017-06-12 08:02:22,5,0
"2226","good on you","SandyKnisely",2017-06-12 07:58:24,3,0
"2227","yesssss","jennylmackinnon",2017-06-12 07:58:10,2,0
"2228","yaasss my friend had to look in the boys section for a future president shirt for her daughter like what","GoforChristinaM",2017-06-12 07:52:28,4,0
"2229","yes hell yes","_JUCIFER_",2017-06-12 07:50:18,11,3
"2231","hero","WeeMadAgs",2017-06-12 07:43:46,1,0
"2232","one store at a time","OttiandLiv",2017-06-12 07:40:52,1,0
"2234","a most excellent idea","joannamuses",2017-06-12 07:36:57,6,0
"2236","yeah","brigitte_MOM",2017-06-12 07:33:15,4,0
"2237","hero","muskater",2017-06-12 07:29:43,0,0
"2239","doing the good work","BR3NDA",2017-06-12 07:07:27,9,5
"2240","planting inspiration","patienceinbee",2017-06-12 07:07:10,5,2
"2241","in space nobody can hear you scream feminist invective","AnnOlivarius",2017-06-12 06:58:35,1,1
"2242","good especially since guys shouldnt wear tank tops anyway","Stargzer64Todd",2017-06-12 06:57:47,0,0
"2243","lets entirely shuffle everything","MegaSlippers",2017-06-12 06:55:55,1,0
"2244","we all need to start doing this","fairiesnest",2017-06-12 06:52:50,1,0
"2245","go katie","LadyNaturalist",2017-06-12 06:48:46,26,1
"2247","i think i might need to start doing this","ajvizedom",2017-06-12 06:22:37,2,1
"2248","well on our way next thing on this angels todo list should be those sweaters we love","aure_rato",2017-06-12 06:12:07,0,0
"2249","more of this sort of thing","magnetospheric",2017-06-12 06:08:55,1,0
"2250","so furchtbar diese unterscheidung von jungs und mdchen und spter mssen mdchen fr mint berufe geworben werden","Swisshealthmed",2017-06-12 06:07:19,2,0
"2251","ah this has the seed for an exciting campaign lets all go to mothercare and switch pink to boys and blue to girls","emilykenway",2017-06-12 06:02:13,8,1
"2252","heroine cc","lui_log",2017-06-12 05:58:23,2,0
"2253","heros do not always wear capes","CodeStars",2017-06-12 05:48:13,6,2
"2254","hero","cantabile",2017-06-12 05:42:28,2,0
"2255","yes good i support this a lot","GracieNoLag",2017-06-12 05:35:22,7,2
"2257","love it guerilla action","MobileMaggie",2017-06-12 05:25:52,7,2
"2258","well done starts so early and shops should stop doing it my daughter is playing now with a fire truck","angelovalidiya",2017-06-12 05:24:52,1,0
"2259","love that one","binabik9",2017-06-12 05:22:48,1,0
"2260","la prochaine fois que je vais faire les magasins","hopylap",2017-06-12 05:22:05,1,0
"2261","brilliant","jrwagz",2017-06-12 05:07:36,3,0
"2262","the heroine we deserve and need","DapperDanHart",2017-06-12 05:05:31,5,0
"2263","hahacommendable","Arshizz",2017-06-12 04:59:53,1,0
"2264","shero","ShiraPruce",2017-06-12 04:52:19,1,0
"2265","the perfect little every day revolt","sheeshee",2017-06-12 04:50:19,7,1
"2266","this dont leave the cool shirts out of the girls section","nwkmom",2017-06-12 04:29:23,1,0
"2267","surprised myself how much i love this idea","PATCHESff",2017-06-12 04:28:50,1,0
"2268","awesome","AlisonWnz",2017-06-12 04:16:52,1,0
"2269","great idea we should all do this at every opportunity","katejjeffery",2017-06-12 03:48:35,12,1
"2270","not all heroines wear capes","kfoleywellness",2017-06-12 03:36:02,3,1
